"","2000","3000","4000","5000","6000","7000","8000","9000","10000","11000","12000","13000","14000","15000","16000","17000","18000","19000","20000","21000","22000","23000","24000","25000","26000","27000","28000","29000","30000","31000","32000","33000","34000","35000","36000","37000","38000","39000","40000","41000","42000","43000","44000","45000","46000","47000","48000","49000","50000"
"124",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,2,0,1,0,2,2,1,0,0,0,0,2,1,5,0,1
"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,1,0,2,0,1,0,3,1,5,0,1,1,5,0,2,4,4,7,1
"127",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,1,3,2,4,0,1,0,1,5,0,0,0,0,0,3,0
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1,6,1,3,1,0,1,1,6,0,0,3,3,0
"129",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,1,2,4,0,3,1,1,2,0,2,3,0,2,0,1,4,0,1,5
"130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,1,1,1,2,3,1,2,0,2,0,1,5,1,0,2,4,0,1
"131",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,2,5,0,1,1,0,1,1,0,0,0,0
"132",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,0,1,0,1,5,0,3,2,3,2,1,1,1,1,1,3,1
"134",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,1,1,2,1,0,0,0,2,3,0,2,4,1
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,1,3,3,0,2,0,1,0,2,0,1,1,1,4,1,3,4,3
"136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,2,0,1,1,1,1,1,0,1,2,1,1,0,1,1,1,0,1,2
"137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,2
"138",0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,2,2,1,2,0,1,0,0,0,1,1,3,0,2,2,0,1,2,2,1,3,6,0,2,1,1
"139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,2,0,2,2,2,2,5,2,1,1,3,2,3,4
"140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,2,2,2,1,2,3,3,0,1,2,1,1,1,1,3
"141",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,1,2,3,0,0,1,0,1,1,1,1,2,6,0,2,0,3,0,2,0,4
"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3,0,1,1,0,1,2,2,1,2,0,2,0,4,1,2,2,1,3,0,2
"144",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,1,3,2,4,0,1,0,1,5,0,0,0,0,0,3,0
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,3,1,1,1,2,0,1,5,1,0,2,4,0,1
"146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,0,1,0,1,5,0,3,2,3,2,1,1,1,1,1,3,1
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3,0,1,1,0,1,2,2,1,2,0,2,0,4,1,2,2,1,3,0,2
"148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1,6,1,3,1,0,1,1,6,0,0,3,3,0
"149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,1,3,3,0,2,0,1,0,2,0,1,1,1,4,1,3,4,3
"150",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"151",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,2,5,0,1,1,0,1,1,0,0,0,0
"152",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,1,0,2,0,1,0,3,1,5,0,1,1,5,0,2,4,4,7,1
"153",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,2,0,1,1,1,1,1,0,1,2,1,1,0,1,1,1,0,1,2
"154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,2,0,2,2,2,2,5,2,1,1,3,2,3,4
"155",0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,2,2,1,2,0,1,0,0,0,1,1,3,0,2,2,0,1,2,2,1,3,6,0,2,1,1
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,2,3,1,0,2,2,1,1,0,0,1,1,1,3,1,2,2
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,2
"158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3,1,2,2,1,2,2,4,0,1,2,1,1,1,1,5
"159",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,1,2,4,0,3,1,1,2,0,2,3,0,2,0,1,4,0,1,5
"160",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,1,1,2,1,0,0,0,2,3,0,2,4,1
"161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,2,0,1,0,2,2,1,0,0,0,0,2,1,5,0,1
"162",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,1,2,3,0,0,1,0,1,1,1,1,2,6,0,2,0,3,0,2,0,4
"163",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3,0,1,1,0,1,2,2,1,2,0,2,0,4,1,2,2,1,3,0,2
"165",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,1,2,3,0,0,1,0,1,1,1,1,2,6,0,2,0,3,0,2,0,4
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,2,0,1,0,1,3,4,1,6,4
"167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1,6,1,3,1,0,1,1,6,0,0,3,3,0
"168",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,2,0,1,0,2,2,1,0,0,0,0,2,1,5,0,1
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,0,1,0,1,5,0,3,2,3,2,1,1,1,1,1,3,1
"171",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,1,2,4,0,3,1,1,2,0,2,3,0,2,0,1,4,0,1,5
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,1,1,1,2,3,1,2,0,2,0,1,5,1,0,2,4,0,1
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,2,0,2,2,2,2,5,2,1,1,3,2,3,4
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,0,0,1,1,3,0,0,2,3,1,1,0,1,1,7,1,1,4,4,4
"175",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,1,1,2,1,0,0,0,2,3,0,2,4,1
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,3,1,3,2,4,0,1,0,1,5,0,0,0,0,0,3,0
"177",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,2,0,1,1,1,1,1,0,1,2,1,1,0,1,1,1,0,1,2
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,1,0,2,7,0,1,2,3,1,1,3
"179",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,2,2,2,1,2,3,3,0,1,2,1,1,1,1,3
"181",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,0,2,2,1,2,0,1,0,0,0,0,1,3,1,2,1,2,1,1,3,1,7,1,1,0,2,1
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,2,3,1,0,2,2,1,1,0,0,1,1,1,3,1,2,2
"183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,2,0,0,0,2,1,2,1,2,2,1,1,2,1,4,1,1,1,1,3,1
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1,6,1,3,1,0,1,1,6,0,0,3,3,0
"185",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,3,2,1,3,0,1,2,0,3,2,2,2,0,0,2,1,2,1,4
"186",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1,1,2,3,0,0,1,0,1,1,1,1,2,6,0,2,0,3,0,2,0,4
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,4,0,1,3,1,1,3,4,0,0,3,1,2,1
"188",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"189",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,1,0,2,0,1,0,3,1,5,0,1,1,5,0,2,4,4,7,1
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,2,0,2,2,2,2,5,2,1,1,3,2,3,4
"191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,1,0,1,1,1,2,3,1,2,0,2,0,1,5,1,0,2,4,0,1
"192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,2,2,2,1,2,3,3,0,1,2,1,1,1,1,3
"193",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,1,1,2,1,0,0,0,2,3,0,2,4,1
"194",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,2,3,1,3,0,1,0,1,2,0,1,2,0,1,0,1,2,5,1,6,4
"195",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,2,5,0,1,1,0,1,1,0,0,0,0
"196",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,1,1,1,0,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,2,1
"197",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,2,0,1,0,2,2,1,0,0,0,0,2,1,5,0,1
"199",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,1,0,1,2,1,4,1,1,0,2,7,0,1,2,3,1,1,3
"201",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,0,3,1,1,2,0,1,0,0,0,0,2,2,1,2,1,2,1,1,3,1,7,1,1,0,2,1
"202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,1,1,0,2,0,2,2,2,2,5,2,1,1,3,2,3,4
"203",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,2,1,1,0,2,2,2,1,0,3,1,1,0,0,1,2,1,2
"204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,4,0,1,3,1,1,3,4,0,0,3,1,2,1
"205",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,1,1,1,0,1,2,5,1,6,4
"206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,2,2,2,1,2,1,3,1,2,2,0,1,2,5
"207",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,0,3,2,1,3,0,1,2,1,1,3,2,2,0,0,2,1,2,1,4
"208",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,2,2,1,0,0,2,5,2,0,1,1,0,1,1,0,0,0,0
"209",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,0,1,1,2,1,3,0,0,1,0,0,0,1,1,2,1,2,2,1,1,1,3,2,7,0,1,0,3,0
"210",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,4,1,4,0,0,3,4,0,2,6,2,7,1
"211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,3,1,2,0,2,0,1,5,1,0,2,4,0,1
"212",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,1,1,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,2,1,1,4,1,2,0,1,3,3,1,0,1,2,1,1,5,2
"214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,4
"215",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,2,1,6,1,3,1,0,1,1,6,0,0,3,3,0
"217",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,1,0,0,0,2,1,0,1,3,3,1,4,0,1,1,7,4,1,6,1
"218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,2,3,1,1,4,0,1,1,1,2,0
"219",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,1,2,2,2,0,2,2,1,1,0,0,1,1,2,2,1,2,2
"220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,2,0,0,0,2,1,2,1,2,2,1,1,2,1,4,1,1,1,1,3,1
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,2,0,1,0,2,2,1,0,0,0,0,2,1,5,0,1
"222",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,1,1,1,0,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,2,1
"223",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,0,3,2,1,0,2,2,1,0,0,0,2,3,0,2,4,1
"224",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,0,1,1,2,1,3,0,0,1,0,0,0,1,1,2,1,2,2,1,1,1,3,2,7,0,1,0,3,0
"225",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,2,5,0,1,1,0,1,1,0,0,0,0
"226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"227",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,0,2,2,1,0,0,0,2,3,0,2,4,1
"228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,2,2,2,1,2,1,3,1,2,2,0,1,2,5
"229",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,2,0,0,0,2,2,3,0,0,1,0,0,0,0,1,2,4,3,4,0,0,2,1,2,1,5,0
"230",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,0,3,2,1,3,0,1,2,1,1,3,2,2,0,0,2,1,2,1,4
"231",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,0,0,0,0,2,0,2,0,2,8,0,2,2,3,6,1,3,0,4
"232",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,1,0,2,3,0,2,0,3,1,1,0,0,1,2,1,2
"233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,1,0,1,4,0,1,3,1,1,3,4,0,0,3,1,2,1
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,2,4,1,0,2,1,0,0,1,2,2,0,0,0,0,1,3,3,1,0
"235",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,3,0,2,2,3,1,0,6,2,0,1,1,7,2,2,2,0
"236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,1,3,2,2,0,0,4,1,3,0,1,2,1,1,2,5
"237",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,0,4,1,4,0,0,3,4,0,2,6,2,7,1
"238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,0,1,1,0,0,4,1,1,2,1,1,0,4,1,2,3,0,2,1,2
"239",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,1,2,2,2,0,2,2,1,1,0,0,1,1,2,2,1,2,2
"241",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,1,3,2,4,1,5,3,2,0,0,1,3,4,1,1,1
"242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,3,1,2,1,4,1,0,1,1,2,0
"243",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,2,0,1,0,1,3,4,1,6,4
"244",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,1,3,2,1,0,2,2,1,0,0,0,2,3,0,2,4,1
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,2,0,1,1,0,1,4,0,1,2,1,1,0,3,2,2,3,0,2,1,2
"246",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,1,2,2,2,0,2,2,1,1,0,0,1,1,2,2,1,2,2
"247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,2,4,0,2,0,2,0,1,5,1,0,2,3,1,1
"248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,2,0,1,1,3,1,4,0,0,3,4,0,2,6,2,7,1
"249",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,1,1,0,2,3,0,2,0,3,1,1,0,0,1,2,1,2
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,1,1,2,3,1,2,6,0,1,1,3,1,0,5,4,0,1
"251",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,3,2,1,3,0,1,2,2,1,2,2,2,0,0,2,1,2,1,5
"252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,2,0,1,0,0,1,1,0,2,0,1,3,2,1,4,4,1,1,3,2,3,4
"253",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,1,3,1,1,0,0,2,5,2,0,1,1,0,1,1,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,3,3,1,0,0,6,3,1,3,2,2,0,1
"255",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,3,2,2,2,3,2,0,1,0,2,0,3,0,0,1,1,3
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,1,1,0,0,1,0,1,1,2,4,2,3,3,2,1,0,1,1,1,2,2
"257",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,1,0,0,0,2,1,0,1,3,3,1,4,0,1,1,7,4,0,5,3
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,1,5,0,2,0,1,3,2,2,0,1,2,1,1,4,3
"259",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,1,0,0,2,1,2,2,0,1,0,0,0,0,2,2,1,1,3,1,1,1,2,2,7,1,1,0,2,1
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,4,1,3,0,1,0,1,2,0,1,1,1,1,0,1,3,4,1,6,4
