"","2000","3000","4000","5000","6000","7000","8000","9000","10000","11000","12000","13000","14000","15000","16000","17000","18000","19000","20000","21000","22000","23000","24000","25000","26000","27000","28000","29000","30000","31000","32000","33000","34000","35000","36000","37000","38000","39000","40000","41000","42000","43000","44000","45000","46000","47000","48000","49000","50000"
"135",0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,2,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,1,0,0,1,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"137",1,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,2,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"139",0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,2,1,1,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,1,2,1,0,0,1,1,1,0,1,2,1,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",0,0,1,1,0,0,0,1,1,1,0,1,2,2,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,2,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,0,0,2,0,0,2,1,3,0,1,1,1,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,2,1,0,0,3,1,3,1,1,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,1,0,0,0,0,1,0,1,0,0,0,1,0,3,0,2,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,1,0,0,2,0,0,0,0,1,0,0,3,2,1,0,2,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,2,0,1,1,3,1,0,2,1,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,2,1,1,0,0,1,0,0,0,0,1,2,0,0,0,2,0,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",1,0,0,0,2,0,0,1,0,2,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,1,2,1,1,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,1,1,0,1,3,1,0,0,0,0,1,2,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,1,2,0,0,1,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"157",1,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,2,0,1,1,0,0,1,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,2,2,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,2,1,1,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,1,2,1,0,0,1,1,1,0,1,2,2,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,1,1,0,0,0,1,1,1,0,1,2,2,0,0,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,1,0,2,0,0,0,1,1,1,0,0,0,1,1,2,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",0,0,0,1,0,1,1,2,1,2,0,0,0,0,4,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",0,1,0,0,1,1,0,0,3,1,2,2,1,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,1,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1,1,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",0,0,0,0,0,3,0,0,0,0,1,1,0,2,3,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",0,1,0,0,1,0,0,3,1,2,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,0,3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,0,0,2,0,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",1,0,0,0,2,0,0,2,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,2,1,1,1,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,1,1,0,0,3,2,1,0,0,0,1,1,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,1,0,0,1,1,1,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1,1,3,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"178",0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,2,1,1,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,4,1,0,0,0,1,1,0,1,2,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,1,1,0,2,2,1,1,1,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,1,0,1,2,0,2,2,1,0,0,0,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,2,1,0,3,1,2,2,1,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,2,1,1,1,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0,0,0,1,0,1,0,1,0,0,0,1,0,1,3,1,2,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0,0,0,0,0,2,0,1,1,2,2,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",0,1,0,0,2,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1,0,1,0,1,0,0,2,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",0,0,0,0,1,0,0,1,3,0,1,0,0,1,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,2,0,0,0,1,1,0,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"195",1,0,1,1,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,2,0,3,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
"197",0,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,1,3,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"200",0,0,0,1,1,1,1,0,0,1,0,1,1,2,2,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,0,0,0,0,2,0,1,2,0,4,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",0,1,0,1,2,0,1,1,2,0,1,0,0,1,1,1,1,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",0,0,1,0,2,0,2,1,2,2,0,1,0,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,2,1,1,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",0,0,0,1,1,1,1,0,4,1,2,1,1,0,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,2,1,0,0,1,0,1,2,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",0,1,0,0,1,0,0,0,2,0,0,0,1,2,2,0,2,1,1,1,0,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,1,3,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,1,0,0,0,2,0,0,1,1,3,0,3,0,1,2,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,0,2,0,1,3,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",0,1,0,0,3,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,1,0,1,0,0,0,2,1,2,3,0,1,2,1,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0,1,0,0,0,2,0,1,3,0,0,0,0,0,1,1,2,0,2,1,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,0,0,0,1,0,0,1,3,2,1,0,2,1,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,3,0,0,0,1,1,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,1,1,0,0,0,0,2,1,0,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"217",0,0,1,1,1,1,1,0,2,1,1,1,2,1,0,0,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,0,0,2,0,2,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"219",0,1,0,0,0,2,2,0,1,2,1,0,0,0,0,0,4,0,0,2,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",0,0,0,1,0,1,1,1,0,0,2,0,0,0,1,1,3,0,2,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"221",0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,2,0,2,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"222",0,0,0,1,1,1,1,0,0,1,1,0,2,3,2,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,2,0,0,2,0,5,0,0,1,0,0,1,1,0,3,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",0,0,0,1,0,0,1,2,1,0,2,0,1,1,0,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,2,1,0,0,1,1,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"226",0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,1,1,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"227",0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,0,1,1,0,1,1,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,2,0,0,0,2,1,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,3,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,1,0,0,0,1,0,1,1,1,3,0,2,0,1,2,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",0,1,0,0,2,1,0,0,0,1,1,0,1,0,1,1,2,0,0,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",0,1,0,0,0,0,1,1,1,2,1,2,2,0,2,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,2,1,0,2,1,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,1,0,1,1,2,1,0,2,0,2,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,1,0,0,1,2,0,0,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"237",0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,1,0,1,1,0,2,0,0,0,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",0,0,0,0,1,0,2,0,0,3,1,2,1,1,0,1,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",0,0,0,1,0,2,1,0,2,0,1,0,1,0,0,1,3,0,0,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",0,0,0,1,0,1,1,1,0,0,2,0,1,1,0,0,2,0,2,0,0,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"242",0,0,0,0,2,1,0,0,0,1,1,1,2,0,1,4,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",0,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,1,0,1,2,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",0,0,1,2,0,1,1,1,2,1,0,1,0,0,1,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",0,0,2,0,0,1,1,2,1,2,1,1,0,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,2,0,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",0,0,0,1,1,2,1,0,2,1,3,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,2,1,0,0,0,1,0,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,3,1,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",0,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",0,1,0,0,0,2,0,0,1,2,3,1,1,0,0,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,4,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,1,0,0,2,2,0,1,0,0,0,0,1,1,0,1,1,2,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,1,0,1,0,0,0,3,1,1,3,0,0,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",0,1,0,0,0,2,0,0,2,1,0,0,0,0,1,0,1,1,3,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",0,0,0,0,2,0,0,0,1,3,1,0,1,2,1,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",0,0,1,0,1,0,0,0,2,0,1,1,1,0,1,0,0,2,1,0,2,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",0,0,1,1,1,1,1,0,2,0,1,1,2,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,0,0,1,0,2,2,0,1,1,2,0,0,0,0,1,1,0,1,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,1,1,1,1,0,0,2,0,1,0,0,2,2,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,2,1,0,1,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,4,0,0,0,2,0,1,2,2,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,0,0,0,1,1,0,0,2,1,4,0,0,1,0,0,1,1,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,0,1,1,1,1,2,0,1,1,1,1,0,1,0,2,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",0,0,2,0,0,1,1,1,2,2,0,2,0,2,2,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,2,0,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",0,0,0,1,1,2,1,0,3,0,2,2,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",0,0,0,0,2,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,1,1,1,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,1,0,0,0,1,0,1,0,1,0,0,0,5,0,0,1,2,1,1,1,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,1,2,0,0,0,0,1,0,0,1,4,1,3,2,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",0,0,1,0,0,2,0,0,1,2,3,1,1,0,1,2,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
